time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:25.326784,51500,1538481805,310701500,/world,vicon/IMUframe/IMUframe,-0.140206255132,0.188301431452,1.38750052772,-0.0238191479985,-0.0082576214659,0.0478606740718,0.998535835989
2018/10/02/14:03:25.336644,51501,1538481805,320700213,/world,vicon/IMUframe/IMUframe,-0.140221428154,0.188306823703,1.38752613314,-0.0237932609812,-0.00811541508984,0.0479741389454,0.998532174125
2018/10/02/14:03:25.346652,51502,1538481805,330672853,/world,vicon/IMUframe/IMUframe,-0.140237054132,0.188303084745,1.38756492013,-0.0237972777887,-0.00799825799144,0.0480745255297,0.998528195613
2018/10/02/14:03:25.356711,51503,1538481805,340688636,/world,vicon/IMUframe/IMUframe,-0.140271032656,0.188300869231,1.38756178383,-0.0238443067396,-0.00788963364574,0.0481041556289,0.998526510879
2018/10/02/14:03:25.366658,51504,1538481805,350693326,/world,vicon/IMUframe/IMUframe,-0.140316615598,0.188308331494,1.38755126773,-0.0238715169246,-0.00781607101351,0.0480915078688,0.998527048499
2018/10/02/14:03:25.376639,51505,1538481805,360700202,/world,vicon/IMUframe/IMUframe,-0.140442454822,0.188367125655,1.3875405538,-0.0238092623929,-0.0077578201009,0.0481225997318,0.998527491182
2018/10/02/14:03:25.386408,51506,1538481805,370642580,/world,vicon/IMUframe/IMUframe,-0.140510519295,0.188387904062,1.38748312102,-0.0238072053273,-0.00775055576428,0.0480552010712,0.998530842543
2018/10/02/14:03:25.396346,51507,1538481805,380656347,/world,vicon/IMUframe/IMUframe,-0.140622816135,0.188419787833,1.38741032755,-0.0237581178595,-0.00775976228299,0.0479199653985,0.998538439341
2018/10/02/14:03:25.406368,51508,1538481805,390654862,/world,vicon/IMUframe/IMUframe,-0.140724216586,0.188416952254,1.38733730175,-0.023657235286,-0.00780896442403,0.0479332397702,0.998539813837
2018/10/02/14:03:25.416396,51509,1538481805,400655639,/world,vicon/IMUframe/IMUframe,-0.140776350407,0.188394901709,1.38720410825,-0.0235338994677,-0.00789889202201,0.0477998639786,0.998548414492
2018/10/02/14:03:25.426328,51510,1538481805,410636498,/world,vicon/IMUframe/IMUframe,-0.140943080024,0.188437414338,1.38708156463,-0.0233479279736,-0.00795096595088,0.0476590219877,0.998559098914
2018/10/02/14:03:25.436219,51511,1538481805,420633116,/world,vicon/IMUframe/IMUframe,-0.141163576771,0.188530327491,1.38686955267,-0.0234422223409,-0.00828403518873,0.0477204984776,0.998551246055
2018/10/02/14:03:25.446407,51512,1538481805,430655039,/world,vicon/IMUframe/IMUframe,-0.141268769315,0.188561157433,1.38672336084,-0.0232454978055,-0.00850605282838,0.0476365962231,0.998557984594
2018/10/02/14:03:25.456444,51513,1538481805,440678737,/world,vicon/IMUframe/IMUframe,-0.141413502775,0.188603542643,1.38658047159,-0.0231193631467,-0.00874274359317,0.0475394115119,0.998563500152
